code_stif_trns;code_stif_res;code_stif_arret;id_zdc;libelle_arret;cat_jour;trnc_horr_60;pourcentage_validations
800;853;637;67292;PERSAN BEAUMONT;JOVS;14H-15H;3.89
800;853;637;67292;PERSAN BEAUMONT;JOVS;20H-21H;2.1
800;853;637;67292;PERSAN BEAUMONT;SAHV;9H-10H;7.65
800;853;637;67292;PERSAN BEAUMONT;SAVS;0H-1H;0.04
800;853;637;67292;PERSAN BEAUMONT;SAVS;14H-15H;7.44
800;853;637;67292;PERSAN BEAUMONT;SAVS;16H-17H;6.64
800;853;644;66491;PIERRELAYE;DIJFP;12H-13H;6.69
800;853;644;66491;PIERRELAYE;DIJFP;16H-17H;6.06
800;853;644;66491;PIERRELAYE;DIJFP;17H-18H;6.7
800;853;644;66491;PIERRELAYE;DIJFP;22H-23H;1.0
800;853;644;66491;PIERRELAYE;DIJFP;5H-6H;1.84
800;853;644;66491;PIERRELAYE;DIJFP;9H-10H;6.55
800;853;644;66491;PIERRELAYE;JOHV;19H-20H;2.05
800;853;644;66491;PIERRELAYE;JOHV;21H-22H;0.91
800;853;644;66491;PIERRELAYE;JOHV;2H-3H;0.0
800;853;644;66491;PIERRELAYE;JOHV;6H-7H;9.85
800;853;644;66491;PIERRELAYE;JOVS;17H-18H;6.6
800;853;644;66491;PIERRELAYE;SAHV;10H-11H;9.7
800;853;644;66491;PIERRELAYE;SAHV;11H-12H;6.7
800;853;644;66491;PIERRELAYE;SAHV;17H-18H;7.22
800;853;644;66491;PIERRELAYE;SAHV;22H-23H;0.68
800;853;644;66491;PIERRELAYE;SAHV;5H-6H;2.36
800;853;644;66491;PIERRELAYE;SAHV;6H-7H;4.99
800;853;644;66491;PIERRELAYE;SAVS;10H-11H;7.15
800;853;644;66491;PIERRELAYE;SAVS;17H-18H;6.68
800;853;644;66491;PIERRELAYE;SAVS;21H-22H;2.05
800;853;675;66816;PONTOISE;DIJFP;17H-18H;8.22
800;853;675;66816;PONTOISE;DIJFP;18H-19H;7.12
800;853;675;66816;PONTOISE;DIJFP;20H-21H;3.95
800;853;675;66816;PONTOISE;DIJFP;4H-5H;0.45
800;853;675;66816;PONTOISE;DIJFP;8H-9H;7.2
800;853;675;66816;PONTOISE;JOHV;11H-12H;3.98
800;853;675;66816;PONTOISE;JOHV;14H-15H;4.02
800;853;675;66816;PONTOISE;JOHV;16H-17H;9.45
800;853;675;66816;PONTOISE;JOHV;21H-22H;1.28
800;853;675;66816;PONTOISE;JOHV;3H-4H;0.0
800;853;675;66816;PONTOISE;JOHV;9H-10H;4.44
800;853;675;66816;PONTOISE;JOVS;0H-1H;0.05
800;853;675;66816;PONTOISE;JOVS;13H-14H;4.78
800;853;675;66816;PONTOISE;JOVS;15H-16H;5.62
800;853;675;66816;PONTOISE;JOVS;21H-22H;1.82
800;853;675;66816;PONTOISE;SAHV;12H-13H;7.43
800;853;675;66816;PONTOISE;SAHV;17H-18H;7.17
800;853;675;66816;PONTOISE;SAHV;1H-2H;0.04
800;853;675;66816;PONTOISE;SAHV;9H-10H;5.75
800;853;675;66816;PONTOISE;SAVS;3H-4H;0.0
800;853;675;66816;PONTOISE;SAVS;6H-7H;2.49
800;853;678;66952;PONT PETIT;DIJFP;10H-11H;7.12
800;853;678;66952;PONT PETIT;DIJFP;17H-18H;16.75
800;853;678;66952;PONT PETIT;DIJFP;20H-21H;1.72
800;853;678;66952;PONT PETIT;DIJFP;7H-8H;7.92
800;853;678;66952;PONT PETIT;JOHV;13H-14H;2.53
800;853;678;66952;PONT PETIT;JOHV;14H-15H;5.64
800;853;678;66952;PONT PETIT;JOHV;16H-17H;22.26
800;853;678;66952;PONT PETIT;JOHV;18H-19H;2.17
800;853;678;66952;PONT PETIT;JOVS;19H-20H;1.8
800;853;678;66952;PONT PETIT;SAHV;9H-10H;5.0
800;853;678;66952;PONT PETIT;SAVS;11H-12H;12.06
800;853;678;66952;PONT PETIT;SAVS;12H-13H;7.39
800;853;678;66952;PONT PETIT;SAVS;19H-20H;5.06
800;853;678;66952;PONT PETIT;SAVS;21H-22H;1.17
800;853;678;66952;PONT PETIT;SAVS;6H-7H;3.11
800;853;678;66952;PONT PETIT;SAVS;8H-9H;13.62
800;853;68;66672;BESSANCOURT;DIJFP;10H-11H;7.71
800;853;68;66672;BESSANCOURT;DIJFP;14H-15H;5.87
800;853;68;66672;BESSANCOURT;DIJFP;21H-22H;1.96
800;853;68;66672;BESSANCOURT;JOHV;22H-23H;0.18
800;853;68;66672;BESSANCOURT;JOHV;9H-10H;6.17
800;853;68;66672;BESSANCOURT;JOVS;12H-13H;4.32
800;853;68;66672;BESSANCOURT;JOVS;14H-15H;4.86
800;853;68;66672;BESSANCOURT;JOVS;8H-9H;16.29
800;853;68;66672;BESSANCOURT;SAHV;13H-14H;8.77
800;853;68;66672;BESSANCOURT;SAVS;16H-17H;5.53
800;853;68;66672;BESSANCOURT;SAVS;18H-19H;5.47
800;853;68;66672;BESSANCOURT;SAVS;6H-7H;5.44
800;853;710;67169;PRESLES;DIJFP;12H-13H;6.12
800;853;710;67169;PRESLES;DIJFP;22H-23H;0.4
800;853;710;67169;PRESLES;DIJFP;23H-0H;0.16
800;853;710;67169;PRESLES;DIJFP;6H-7H;5.19
800;853;710;67169;PRESLES;JOHV;15H-16H;1.97
800;853;710;67169;PRESLES;JOVS;9H-10H;6.71
800;853;710;67169;PRESLES;SAVS;17H-18H;8.07
800;853;784;66079;SARCELLES;DIJFP;10H-11H;5.43
800;853;784;66079;SARCELLES;DIJFP;17H-18H;6.21
800;853;784;66079;SARCELLES;DIJFP;20H-21H;3.81
800;853;784;66079;SARCELLES;DIJFP;4H-5H;0.4
800;853;784;66079;SARCELLES;DIJFP;8H-9H;8.52
800;853;784;66079;SARCELLES;JOVS;10H-11H;4.32
800;853;784;66079;SARCELLES;JOVS;14H-15H;3.95
800;853;784;66079;SARCELLES;JOVS;19H-20H;3.26
800;853;784;66079;SARCELLES;SAHV;15H-16H;6.58
800;853;784;66079;SARCELLES;SAVS;12H-13H;5.4
800;853;784;66079;SARCELLES;SAVS;1H-2H;0.04
800;853;784;66079;SARCELLES;SAVS;23H-0H;1.47
800;853;794;67180;SEUGY;DIJFP;14H-15H;3.35
800;853;833;66803;ST OUEN AUMONE;SAHV;6H-7H;3.25
800;853;833;66803;ST OUEN AUMONE;SAHV;9H-10H;6.9
800;853;833;66803;ST OUEN AUMONE;SAVS;5H-6H;2.61
800;853;833;66803;ST OUEN AUMONE;SAVS;9H-10H;6.78
800;853;847;66557;TAVERNY;DIJFP;15H-16H;6.08
800;853;847;66557;TAVERNY;DIJFP;18H-19H;4.63
800;853;847;66557;TAVERNY;DIJFP;1H-2H;0.05
800;853;847;66557;TAVERNY;JOHV;16H-17H;4.52
800;853;847;66557;TAVERNY;JOVS;11H-12H;4.73
800;853;847;66557;TAVERNY;SAHV;15H-16H;6.14
800;853;847;66557;TAVERNY;SAHV;16H-17H;5.58
800;853;847;66557;TAVERNY;SAHV;19H-20H;4.62
800;853;847;66557;TAVERNY;SAHV;23H-0H;0.08
800;853;143;65663;CHAMP DE COURSE;JOVS;17H-18H;6.89
800;853;143;65663;CHAMP DE COURSE;JOVS;19H-20H;3.45
800;853;143;65663;CHAMP DE COURSE;JOVS;1H-2H;0.01
800;853;143;65663;CHAMP DE COURSE;JOVS;5H-6H;3.86
800;853;143;65663;CHAMP DE COURSE;SAHV;15H-16H;6.53
800;853;143;65663;CHAMP DE COURSE;SAHV;4H-5H;0.24
800;853;143;65663;CHAMP DE COURSE;SAHV;6H-7H;3.19
800;853;143;65663;CHAMP DE COURSE;SAVS;12H-13H;5.97
800;853;143;65663;CHAMP DE COURSE;SAVS;20H-21H;3.15
800;853;143;65663;CHAMP DE COURSE;SAVS;23H-0H;0.81
800;853;148;67016;CHAPONVAL;DIJFP;11H-12H;10.59
800;853;148;67016;CHAPONVAL;JOHV;11H-12H;2.27
800;853;148;67016;CHAPONVAL;JOHV;16H-17H;4.53
800;853;148;67016;CHAPONVAL;JOHV;21H-22H;0.11
800;853;148;67016;CHAPONVAL;JOVS;14H-15H;3.31
800;853;148;67016;CHAPONVAL;JOVS;20H-21H;0.75
800;853;148;67016;CHAPONVAL;SAHV;12H-13H;8.7
800;853;148;67016;CHAPONVAL;SAHV;20H-21H;2.9
800;853;148;67016;CHAPONVAL;SAVS;11H-12H;3.09
800;853;148;67016;CHAPONVAL;SAVS;13H-14H;7.41
800;853;148;67016;CHAPONVAL;SAVS;19H-20H;10.49
800;853;148;67016;CHAPONVAL;SAVS;6H-7H;3.09
800;853;198;69136;COMPANS;DIJFP;16H-17H;9.77
800;853;198;69136;COMPANS;DIJFP;18H-19H;21.4
800;853;198;69136;COMPANS;DIJFP;20H-21H;4.19
800;853;198;69136;COMPANS;DIJFP;5H-6H;2.79
800;853;198;69136;COMPANS;DIJFP;6H-7H;8.37
800;853;198;69136;COMPANS;DIJFP;9H-10H;5.58
800;853;198;69136;COMPANS;JOHV;20H-21H;2.5
800;853;198;69136;COMPANS;JOHV;7H-8H;34.88
800;853;198;69136;COMPANS;JOVS;14H-15H;4.69
800;853;198;69136;COMPANS;JOVS;9H-10H;4.78
800;853;198;69136;COMPANS;SAHV;14H-15H;14.71
800;853;198;69136;COMPANS;SAHV;19H-20H;5.88
800;853;198;69136;COMPANS;SAHV;6H-7H;2.94
800;853;198;69136;COMPANS;SAVS;13H-14H;5.63
800;853;198;69136;COMPANS;SAVS;15H-16H;0.7
800;853;198;69136;COMPANS;SAVS;16H-17H;0.7
800;853;230;69254;DAMMARTIN;DIJFP;12H-13H;1.7
800;853;230;69254;DAMMARTIN;DIJFP;14H-15H;1.04
800;853;230;69254;DAMMARTIN;DIJFP;17H-18H;5.22
800;853;230;69254;DAMMARTIN;JOHV;16H-17H;1.68
800;853;230;69254;DAMMARTIN;JOHV;21H-22H;0.01
800;853;230;69254;DAMMARTIN;JOHV;4H-5H;0.01
800;853;230;69254;DAMMARTIN;JOHV;5H-6H;4.55
800;853;230;69254;DAMMARTIN;JOHV;8H-9H;20.6
800;853;230;69254;DAMMARTIN;JOVS;14H-15H;1.93
800;853;230;69254;DAMMARTIN;JOVS;20H-21H;0.71
800;853;230;69254;DAMMARTIN;JOVS;8H-9H;18.51
800;853;230;69254;DAMMARTIN;SAHV;11H-12H;10.02
800;853;230;69254;DAMMARTIN;SAHV;17H-18H;6.44
800;853;230;69254;DAMMARTIN;SAHV;20H-21H;4.77
800;853;230;69254;DAMMARTIN;SAHV;23H-0H;0.24
800;853;230;69254;DAMMARTIN;SAVS;18H-19H;7.87
800;853;230;69254;DAMMARTIN;SAVS;5H-6H;3.73
800;853;230;69254;DAMMARTIN;SAVS;8H-9H;8.49
800;853;238;65562;DEUIL MONTMAGNY;DIJFP;16H-17H;5.76
800;853;238;65562;DEUIL MONTMAGNY;DIJFP;19H-20H;3.16
800;853;238;65562;DEUIL MONTMAGNY;DIJFP;21H-22H;1.59
800;853;238;65562;DEUIL MONTMAGNY;DIJFP;4H-5H;0.15
800;853;238;65562;DEUIL MONTMAGNY;DIJFP;5H-6H;2.94
800;853;238;65562;DEUIL MONTMAGNY;DIJFP;6H-7H;5.84
800;853;238;65562;DEUIL MONTMAGNY;JOHV;14H-15H;3.15
800;853;238;65562;DEUIL MONTMAGNY;JOHV;21H-22H;0.46
800;853;238;65562;DEUIL MONTMAGNY;JOHV;8H-9H;20.56
800;853;238;65562;DEUIL MONTMAGNY;SAHV;10H-11H;8.6
800;853;238;65562;DEUIL MONTMAGNY;SAHV;14H-15H;7.78
800;853;238;65562;DEUIL MONTMAGNY;SAHV;15H-16H;6.61
800;853;238;65562;DEUIL MONTMAGNY;SAHV;17H-18H;6.74
800;853;238;65562;DEUIL MONTMAGNY;SAHV;19H-20H;4.63
800;853;238;65562;DEUIL MONTMAGNY;SAHV;21H-22H;1.35
800;853;238;65562;DEUIL MONTMAGNY;SAHV;4H-5H;0.1
800;853;238;65562;DEUIL MONTMAGNY;SAVS;13H-14H;7.43
800;853;238;65562;DEUIL MONTMAGNY;SAVS;16H-17H;5.97
800;853;238;65562;DEUIL MONTMAGNY;SAVS;21H-22H;1.28
800;853;238;65562;DEUIL MONTMAGNY;SAVS;22H-23H;0.99
800;853;238;65562;DEUIL MONTMAGNY;SAVS;6H-7H;5.15
800;853;239;66654;DOMONT;DIJFP;0H-1H;0.08
800;853;239;66654;DOMONT;DIJFP;11H-12H;6.27
800;853;239;66654;DOMONT;DIJFP;8H-9H;9.19
800;853;239;66654;DOMONT;JOHV;11H-12H;4.44
800;853;239;66654;DOMONT;JOHV;16H-17H;6.48
800;853;239;66654;DOMONT;JOHV;19H-20H;2.42
800;853;239;66654;DOMONT;JOHV;4H-5H;0.7
800;853;239;66654;DOMONT;JOHV;5H-6H;2.28
800;853;239;66654;DOMONT;JOVS;10H-11H;5.12
800;853;239;66654;DOMONT;JOVS;16H-17H;5.39
800;853;239;66654;DOMONT;JOVS;22H-23H;0.26
800;853;239;66654;DOMONT;SAHV;12H-13H;7.69
800;853;239;66654;DOMONT;SAHV;13H-14H;6.82
800;853;239;66654;DOMONT;SAHV;1H-2H;0.01
800;853;239;66654;DOMONT;SAHV;20H-21H;4.11
800;853;239;66654;DOMONT;SAHV;21H-22H;2.63
800;853;239;66654;DOMONT;SAHV;7H-8H;3.61
800;853;239;66654;DOMONT;SAVS;11H-12H;7.58
800;853;239;66654;DOMONT;SAVS;1H-2H;0.02
800;853;249;66533;ECOUEN;DIJFP;10H-11H;6.4
800;853;249;66533;ECOUEN;DIJFP;13H-14H;5.58
800;853;249;66533;ECOUEN;DIJFP;15H-16H;5.82
800;853;249;66533;ECOUEN;DIJFP;16H-17H;6.61
800;853;249;66533;ECOUEN;DIJFP;19H-20H;3.14
800;853;249;66533;ECOUEN;DIJFP;1H-2H;0.01
800;853;249;66533;ECOUEN;DIJFP;20H-21H;2.35
800;853;249;66533;ECOUEN;DIJFP;7H-8H;11.24
800;853;249;66533;ECOUEN;JOHV;12H-13H;3.88
800;853;249;66533;ECOUEN;JOHV;13H-14H;3.32
800;853;249;66533;ECOUEN;JOHV;14H-15H;2.86
800;853;249;66533;ECOUEN;JOHV;21H-22H;0.43
800;853;249;66533;ECOUEN;JOHV;6H-7H;9.83
800;853;249;66533;ECOUEN;JOVS;0H-1H;0.0
800;853;249;66533;ECOUEN;JOVS;11H-12H;4.01
800;853;249;66533;ECOUEN;JOVS;16H-17H;4.49
800;853;249;66533;ECOUEN;JOVS;18H-19H;3.87
800;853;249;66533;ECOUEN;JOVS;19H-20H;2.16
800;853;249;66533;ECOUEN;JOVS;20H-21H;1.37
800;853;249;66533;ECOUEN;JOVS;9H-10H;6.7
800;853;249;66533;ECOUEN;SAHV;10H-11H;7.78
800;853;249;66533;ECOUEN;SAHV;16H-17H;6.27
800;853;249;66533;ECOUEN;SAHV;18H-19H;5.81
800;853;249;66533;ECOUEN;SAHV;19H-20H;4.17
800;853;249;66533;ECOUEN;SAVS;0H-1H;0.08
800;853;249;66533;ECOUEN;SAVS;18H-19H;5.57
800;853;249;66533;ECOUEN;SAVS;19H-20H;3.85
800;853;249;66533;ECOUEN;SAVS;22H-23H;0.96
800;853;249;66533;ECOUEN;SAVS;7H-8H;6.19
800;853;249;66533;ECOUEN;SAVS;9H-10H;8.05
800;853;256;65485;ENGHIEN;DIJFP;23H-0H;1.05
800;853;256;65485;ENGHIEN;DIJFP;7H-8H;6.7
800;853;256;65485;ENGHIEN;DIJFP;8H-9H;8.88
800;853;256;65485;ENGHIEN;JOHV;19H-20H;4.08
800;853;256;65485;ENGHIEN;JOHV;20H-21H;1.86
800;853;256;65485;ENGHIEN;JOHV;7H-8H;13.63
800;853;256;65485;ENGHIEN;JOHV;9H-10H;7.33
800;853;256;65485;ENGHIEN;JOVS;0H-1H;0.02
800;853;256;65485;ENGHIEN;JOVS;14H-15H;4.62
800;853;256;65485;ENGHIEN;JOVS;19H-20H;4.68
800;853;256;65485;ENGHIEN;JOVS;21H-22H;1.56
800;853;256;65485;ENGHIEN;JOVS;2H-3H;0.0
800;853;256;65485;ENGHIEN;JOVS;6H-7H;4.78
800;853;256;65485;ENGHIEN;JOVS;7H-8H;10.73
800;853;256;65485;ENGHIEN;SAHV;0H-1H;0.18
800;853;256;65485;ENGHIEN;SAHV;14H-15H;8.4
800;853;256;65485;ENGHIEN;SAHV;17H-18H;7.84
800;853;256;65485;ENGHIEN;SAHV;18H-19H;7.58
800;853;256;65485;ENGHIEN;SAHV;1H-2H;0.01
800;853;256;65485;ENGHIEN;SAHV;20H-21H;4.07
800;853;256;65485;ENGHIEN;SAHV;21H-22H;2.11
800;853;256;65485;ENGHIEN;SAHV;5H-6H;0.74
800;853;256;65485;ENGHIEN;SAHV;7H-8H;3.23
800;853;256;65485;ENGHIEN;SAHV;8H-9H;4.48
800;853;256;65485;ENGHIEN;SAHV;9H-10H;6.31
800;853;256;65485;ENGHIEN;SAVS;20H-21H;3.95
800;853;256;65485;ENGHIEN;SAVS;8H-9H;4.97
800;853;259;65227;EPINAY VILLETAN;DIJFP;10H-11H;5.77
800;853;259;65227;EPINAY VILLETAN;DIJFP;14H-15H;6.5
800;853;259;65227;EPINAY VILLETAN;DIJFP;18H-19H;6.4
800;853;259;65227;EPINAY VILLETAN;DIJFP;1H-2H;0.05
800;853;259;65227;EPINAY VILLETAN;DIJFP;4H-5H;0.28
800;853;259;65227;EPINAY VILLETAN;DIJFP;8H-9H;7.46
800;853;259;65227;EPINAY VILLETAN;JOHV;10H-11H;4.36
800;853;259;65227;EPINAY VILLETAN;JOHV;13H-14H;4.83
800;853;259;65227;EPINAY VILLETAN;JOHV;14H-15H;4.26
800;853;259;65227;EPINAY VILLETAN;JOHV;18H-19H;5.57
800;853;259;65227;EPINAY VILLETAN;JOHV;9H-10H;6.89
800;853;259;65227;EPINAY VILLETAN;JOVS;14H-15H;4.84
800;853;259;65227;EPINAY VILLETAN;JOVS;21H-22H;2.08
800;853;259;65227;EPINAY VILLETAN;JOVS;4H-5H;0.38
800;853;259;65227;EPINAY VILLETAN;JOVS;7H-8H;10.77
800;853;259;65227;EPINAY VILLETAN;JOVS;8H-9H;11.97
800;853;259;65227;EPINAY VILLETAN;SAHV;10H-11H;6.3
800;853;259;65227;EPINAY VILLETAN;SAHV;12H-13H;6.66
800;853;259;65227;EPINAY VILLETAN;SAHV;13H-14H;7.09
800;853;259;65227;EPINAY VILLETAN;SAHV;17H-18H;7.12
800;853;259;65227;EPINAY VILLETAN;SAHV;21H-22H;2.9
800;853;259;65227;EPINAY VILLETAN;SAVS;10H-11H;6.02
800;853;259;65227;EPINAY VILLETAN;SAVS;17H-18H;6.67
800;853;259;65227;EPINAY VILLETAN;SAVS;22H-23H;2.19
800;853;259;65227;EPINAY VILLETAN;SAVS;7H-8H;5.89
800;853;259;65227;EPINAY VILLETAN;SAVS;9H-10H;6.14
800;853;260;66915;EPLUCHES;DIJFP;7H-8H;6.24
800;853;260;66915;EPLUCHES;JOHV;11H-12H;2.69
800;853;260;66915;EPLUCHES;JOHV;15H-16H;3.77
800;853;260;66915;EPLUCHES;JOVS;11H-12H;2.58
800;853;260;66915;EPLUCHES;JOVS;13H-14H;3.6
800;853;260;66915;EPLUCHES;JOVS;14H-15H;4.62
800;853;260;66915;EPLUCHES;JOVS;15H-16H;2.62
800;853;260;66915;EPLUCHES;JOVS;17H-18H;19.56
800;853;260;66915;EPLUCHES;JOVS;9H-10H;3.11
800;853;260;66915;EPLUCHES;SAHV;12H-13H;7.69
800;853;260;66915;EPLUCHES;SAHV;13H-14H;4.27
800;853;260;66915;EPLUCHES;SAHV;16H-17H;12.82
800;853;260;66915;EPLUCHES;SAHV;18H-19H;11.11
800;853;260;66915;EPLUCHES;SAHV;9H-10H;5.98
800;853;260;66915;EPLUCHES;SAVS;10H-11H;5.7
800;853;260;66915;EPLUCHES;SAVS;14H-15H;8.37
100;110;1072;69884;CRETEIL-P. LAC;JOHV;15H-16H;4.5
100;110;1072;69884;CRETEIL-P. LAC;JOHV;8H-9H;15.1
100;110;1072;69884;CRETEIL-P. LAC;JOVS;11H-12H;4.94
100;110;1072;69884;CRETEIL-P. LAC;JOVS;1H-2H;0.04
100;110;1072;69884;CRETEIL-P. LAC;SAHV;10H-11H;5.99
100;110;1072;69884;CRETEIL-P. LAC;SAHV;16H-17H;6.91
100;110;1072;69884;CRETEIL-P. LAC;SAHV;17H-18H;6.94
100;110;1072;69884;CRETEIL-P. LAC;SAHV;6H-7H;3.03
100;110;1073;74041;FR. POPULAIRE;DIJFP;16H-17H;6.94
100;110;1073;74041;FR. POPULAIRE;DIJFP;17H-18H;9.19
100;110;1073;74041;FR. POPULAIRE;DIJFP;22H-23H;2.0
100;110;1073;74041;FR. POPULAIRE;JOHV;5H-6H;0.98
100;110;1073;74041;FR. POPULAIRE;SAHV;12H-13H;6.04
100;110;1073;74041;FR. POPULAIRE;SAHV;16H-17H;6.83
100;110;1073;74041;FR. POPULAIRE;SAHV;19H-20H;7.07
100;110;1073;74041;FR. POPULAIRE;SAVS;5H-6H;1.08
100;110;11;71728;ALEXANDR.DUMAS;DIJFP;11H-12H;6.1
100;110;11;71728;ALEXANDR.DUMAS;DIJFP;18H-19H;8.04
100;110;11;71728;ALEXANDR.DUMAS;DIJFP;7H-8H;3.16
100;110;11;71728;ALEXANDR.DUMAS;JOHV;12H-13H;5.44
100;110;11;71728;ALEXANDR.DUMAS;JOHV;14H-15H;4.36
100;110;11;71728;ALEXANDR.DUMAS;JOHV;19H-20H;5.79
100;110;11;71728;ALEXANDR.DUMAS;JOHV;5H-6H;0.8
100;110;11;71728;ALEXANDR.DUMAS;JOVS;15H-16H;5.55
100;110;11;71728;ALEXANDR.DUMAS;SAHV;0H-1H;2.03
100;110;11;71728;ALEXANDR.DUMAS;SAHV;13H-14H;7.02
100;110;11;71728;ALEXANDR.DUMAS;SAHV;19H-20H;7.7
100;110;11;71728;ALEXANDR.DUMAS;SAHV;7H-8H;1.96
100;110;11;71728;ALEXANDR.DUMAS;SAVS;17H-18H;7.4
100;110;11;71728;ALEXANDR.DUMAS;SAVS;8H-9H;3.57
100;110;113;73661;BROCHANT;DIJFP;5H-6H;0.62
100;110;113;73661;BROCHANT;DIJFP;7H-8H;3.19
100;110;113;73661;BROCHANT;JOHV;0H-1H;0.9
100;110;113;73661;BROCHANT;JOHV;13H-14H;4.98
100;110;113;73661;BROCHANT;JOHV;14H-15H;4.85
100;110;113;73661;BROCHANT;JOHV;15H-16H;5.07
100;110;113;73661;BROCHANT;JOHV;18H-19H;7.4
100;110;113;73661;BROCHANT;JOHV;1H-2H;0.16
100;110;113;73661;BROCHANT;JOHV;3H-4H;0.0
100;110;113;73661;BROCHANT;JOVS;7H-8H;4.71
100;110;113;73661;BROCHANT;SAVS;19H-20H;6.59
100;110;113;73661;BROCHANT;SAVS;22H-23H;2.99
100;110;1134;70586;M. MONTROUGE;DIJFP;12H-13H;6.46
100;110;1134;70586;M. MONTROUGE;DIJFP;2H-3H;0.01
100;110;1134;70586;M. MONTROUGE;JOHV;22H-23H;1.02
100;110;1134;70586;M. MONTROUGE;JOVS;0H-1H;0.37
100;110;1134;70586;M. MONTROUGE;JOVS;19H-20H;7.95
100;110;1134;70586;M. MONTROUGE;JOVS;21H-22H;1.82
100;110;1134;70586;M. MONTROUGE;JOVS;22H-23H;1.18
100;110;1134;70586;M. MONTROUGE;JOVS;9H-10H;7.15
100;110;1134;70586;M. MONTROUGE;SAHV;11H-12H;7.58
100;110;1134;70586;M. MONTROUGE;SAHV;14H-15H;7.93
100;110;1134;70586;M. MONTROUGE;SAHV;1H-2H;0.53
100;110;1134;70586;M. MONTROUGE;SAHV;20H-21H;4.39
100;110;1134;70586;M. MONTROUGE;SAHV;6H-7H;1.12
100;110;1134;70586;M. MONTROUGE;SAVS;4H-5H;0.01
100;110;1134;70586;M. MONTROUGE;SAVS;6H-7H;1.72
100;110;1134;70586;M. MONTROUGE;SAVS;7H-8H;2.45
100;110;12;70522;ALFORT-ECOLE V;DIJFP;12H-13H;6.58
100;110;12;70522;ALFORT-ECOLE V;DIJFP;19H-20H;5.19
100;110;12;70522;ALFORT-ECOLE V;DIJFP;23H-0H;2.04
100;110;12;70522;ALFORT-ECOLE V;DIJFP;9H-10H;6.84
100;110;12;70522;ALFORT-ECOLE V;JOHV;10H-11H;5.08
100;110;12;70522;ALFORT-ECOLE V;JOHV;11H-12H;4.26
100;110;12;70522;ALFORT-ECOLE V;JOHV;13H-14H;4.69
100;110;12;70522;ALFORT-ECOLE V;JOHV;19H-20H;4.79
100;110;12;70522;ALFORT-ECOLE V;JOHV;20H-21H;2.34
100;110;12;70522;ALFORT-ECOLE V;JOHV;2H-3H;0.0
100;110;12;70522;ALFORT-ECOLE V;JOHV;8H-9H;15.65
100;110;12;70522;ALFORT-ECOLE V;JOVS;19H-20H;4.61
100;110;12;70522;ALFORT-ECOLE V;JOVS;9H-10H;8.66
100;110;12;70522;ALFORT-ECOLE V;SAHV;13H-14H;7.23
100;110;12;70522;ALFORT-ECOLE V;SAHV;15H-16H;7.94
100;110;12;70522;ALFORT-ECOLE V;SAHV;17H-18H;6.7
100;110;12;70522;ALFORT-ECOLE V;SAHV;18H-19H;6.64
100;110;12;70522;ALFORT-ECOLE V;SAHV;1H-2H;0.46
100;110;12;70522;ALFORT-ECOLE V;SAVS;15H-16H;7.88
100;110;12;70522;ALFORT-ECOLE V;SAVS;22H-23H;1.84
100;110;12;70522;ALFORT-ECOLE V;SAVS;23H-0H;1.48
100;110;12;70522;ALFORT-ECOLE V;SAVS;6H-7H;2.05
100;110;120;71900;BUTTES-CHAUM.;DIJFP;0H-1H;0.66
100;110;120;71900;BUTTES-CHAUM.;DIJFP;10H-11H;4.81
100;110;120;71900;BUTTES-CHAUM.;DIJFP;17H-18H;10.84
100;110;120;71900;BUTTES-CHAUM.;DIJFP;19H-20H;7.9
100;110;120;71900;BUTTES-CHAUM.;DIJFP;5H-6H;0.46
100;110;120;71900;BUTTES-CHAUM.;JOHV;10H-11H;4.53
100;110;120;71900;BUTTES-CHAUM.;JOHV;11H-12H;4.41
100;110;120;71900;BUTTES-CHAUM.;JOHV;20H-21H;2.78
100;110;120;71900;BUTTES-CHAUM.;JOHV;5H-6H;0.68
100;110;120;71900;BUTTES-CHAUM.;JOHV;7H-8H;4.85
100;110;120;71900;BUTTES-CHAUM.;JOVS;12H-13H;5.36
100;110;120;71900;BUTTES-CHAUM.;JOVS;13H-14H;5.78
100;110;120;71900;BUTTES-CHAUM.;JOVS;14H-15H;5.37
100;110;120;71900;BUTTES-CHAUM.;JOVS;15H-16H;6.76
100;110;120;71900;BUTTES-CHAUM.;JOVS;19H-20H;5.9
100;110;120;71900;BUTTES-CHAUM.;JOVS;21H-22H;2.4
100;110;120;71900;BUTTES-CHAUM.;JOVS;23H-0H;1.69
100;110;120;71900;BUTTES-CHAUM.;JOVS;5H-6H;0.89
100;110;120;71900;BUTTES-CHAUM.;JOVS;7H-8H;2.97
100;110;120;71900;BUTTES-CHAUM.;SAHV;14H-15H;7.92
100;110;120;71900;BUTTES-CHAUM.;SAHV;16H-17H;8.73
100;110;120;71900;BUTTES-CHAUM.;SAHV;19H-20H;7.39
100;110;120;71900;BUTTES-CHAUM.;SAHV;22H-23H;1.51
100;110;120;71900;BUTTES-CHAUM.;SAHV;23H-0H;2.69
100;110;120;71900;BUTTES-CHAUM.;SAHV;2H-3H;0.13
100;110;120;71900;BUTTES-CHAUM.;SAHV;7H-8H;1.28
100;110;120;71900;BUTTES-CHAUM.;SAVS;11H-12H;5.19
100;110;120;71900;BUTTES-CHAUM.;SAVS;17H-18H;9.87
